qid,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,drives,affiliation,achieve,power,reward,risk,work,leisure,home,money,relig,death
1041689,2.86,2.86,0,0,0,0,11.43,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,2.86,0,0,2.86,0,0,0,0
1041703,4.55,2.27,2.27,0,0,0,4.55,0,0,0,0,4.55,0,2.27,0,0,0,2.27,11.36,2.27,4.55,2.27,0,2.27,11.36,0,0,0,0,0
1041714,9.38,9.38,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,9.38,0,0
1042317,1.61,1.61,0,0,0,0,3.23,0,0,0,1.61,3.23,1.61,0,0,1.61,0,0,6.45,0,6.45,4.84,1.61,0,3.23,3.23,0,0,0,0
1042335,4.26,4.26,0,0,0,0,12.77,0,2.13,4.26,0,4.26,0,0,0,2.13,0,4.26,6.38,6.38,0,0,0,0,0,0,4.26,0,0,0
1042418,11.11,0,11.11,0,9.26,1.85,7.41,0,0,0,1.85,0,0,0,0,0,0,0,9.26,5.56,1.85,1.85,1.85,0,0,7.41,0,0,0,0
1042436,1.28,1.28,0,0,0,0,10.26,5.13,0,0,5.13,3.85,1.28,0,0,1.28,0,1.28,12.82,3.85,1.28,8.97,0,0,12.82,2.56,1.28,2.56,0,0
1042539,2.94,2.94,0,0,0,0,11.76,8.82,0,0,5.88,0,0,0,0,0,0,0,8.82,2.94,2.94,0,2.94,0,5.88,2.94,0,0,0,0
1042726,4.84,3.23,1.61,0,1.61,0,6.45,1.61,1.61,0,1.61,6.45,0,3.23,1.61,0,3.23,0,11.29,3.23,1.61,6.45,0,0,0,0,0,0,3.23,0
1042847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,8.7,0,0
1043058,2.53,2.53,0,0,0,0,7.59,0,1.27,0,3.8,2.53,2.53,0,0,0,0,0,8.86,3.8,2.53,2.53,0,0,1.27,0,0,1.27,0,0
1043783,0,0,0,0,0,0,3.57,0,0,0,0,3.57,1.79,1.79,0,0,0,0,1.79,0,1.79,0,0,0,12.5,0,0,1.79,0,0
1045389,2.5,2.5,0,0,0,0,6.25,0,0,0,0,6.25,0,2.5,1.25,0,1.25,1.25,11.25,7.5,7.5,1.25,0,0,12.5,11.25,0,3.75,0,0
1046211,0,0,0,0,0,0,0,0,0,0,0,5.41,2.7,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0
1046302,1.89,1.89,0,0,0,0,13.21,1.89,0,0,7.55,0,0,0,0,0,0,0,5.66,1.89,1.89,1.89,0,0,0,1.89,0,0,0,0
1046324,7.41,5.19,2.22,0,2.22,0,5.93,0.74,0,0,1.48,1.48,0,0,0,0.74,0,0.74,3.7,0.74,0.74,2.96,0.74,0,1.48,8.89,0.74,1.48,0,1.48
1046648,3.33,3.33,0,0,0,0,18.33,3.33,0,0,15,6.67,0,3.33,0,0,1.67,1.67,5,0,0,5,0,0,3.33,5,1.67,3.33,0,0
1046736,1.69,1.69,0,0,0,0,3.39,0,0,0,1.69,3.39,1.69,1.69,0,0,0,0,5.08,0,3.39,5.08,1.69,0,1.69,3.39,0,0,0,0
1046839,5.56,5.56,0,0,0,0,2.78,2.78,0,0,2.78,1.39,0,0,0,0,0,1.39,2.78,0,1.39,1.39,0,0,0,4.17,0,0,0,2.78
1046927,4.88,3.66,1.22,0,0,0,2.44,0,0,0,0,1.22,0,1.22,0,0,0,0,7.32,0,2.44,4.88,0,0,6.1,4.88,0,0,0,0
1046952,3.23,3.23,0,0,0,0,3.23,0,0,0,3.23,4.84,0,1.61,1.61,1.61,0,0,4.84,0,4.84,3.23,1.61,0,3.23,11.29,0,0,0,0
1046969,5.77,5.77,0,0,0,0,9.62,0,0,0,7.69,7.69,5.77,0,1.92,1.92,0,0,5.77,0,3.85,3.85,1.92,0,3.85,1.92,0,5.77,0,0
1047202,0,0,0,0,0,0,2.63,0,0,0,0,2.63,0,0,0,2.63,0,0,0,0,0,0,0,0,2.63,0,0,7.89,0,0
1047211,0,0,0,0,0,0,7.14,0,0,0,4.76,2.38,2.38,0,0,0,0,0,2.38,0,0,2.38,0,0,2.38,7.14,0,0,0,0
1047218,2.13,2.13,0,0,0,0,8.51,0,2.13,0,4.26,6.38,0,2.13,0,0,0,4.26,4.26,0,0,4.26,0,0,2.13,2.13,0,0,0,0
1047413,8,4,4,0,2,0,6,0,0,0,4,2,0,2,0,0,0,0,4,0,2,0,0,2,2,6,0,2,0,0
1047486,11.59,10.14,1.45,0,0,1.45,13.04,1.45,1.45,1.45,0,2.9,0,0,0,0,1.45,1.45,11.59,7.25,0,4.35,0,0,1.45,4.35,1.45,2.9,0,4.35
1047515,6.71,3.36,3.36,0,1.34,0.67,8.72,0,0,0,2.01,4.7,0.67,0,0.67,0.67,0.67,2.01,4.7,1.34,1.34,1.34,0.67,0.67,2.01,5.37,0,0,0,0
1047704,6.52,6.52,0,0,0,0,8.7,0,0,2.17,6.52,2.17,0,2.17,0,0,0,0,10.87,0,0,6.52,4.35,0,0,0,0,0,0,0
1047760,3.45,3.45,0,0,0,0,10.34,0,0,0,0,3.45,3.45,0,0,0,0,0,5.17,0,1.72,3.45,3.45,0,0,0,0,0,0,0
1047793,4.65,4.65,0,0,0,0,8.14,1.16,0,0,4.65,6.98,2.33,1.16,0,1.16,2.33,1.16,3.49,0,1.16,2.33,0,0,0,4.65,1.16,0,0,0
1047858,0,0,0,0,0,0,4.44,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0
1048349,8.77,3.51,5.26,1.75,1.75,0,1.75,0,0,0,1.75,0,0,0,0,0,0,0,5.26,0,0,3.51,1.75,0,0,3.51,1.75,0,0,0
1048479,8,6,2,2,0,0,18,0,0,0,2,2,0,2,0,0,0,0,4,2,2,2,0,0,4,8,0,0,0,0
1048494,3.85,3.85,0,0,0,0,5.77,0,0,0,1.92,7.69,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048519,3.77,3.77,0,0,0,0,11.32,0,3.77,0,5.66,3.77,1.89,0,0,3.77,0,0,3.77,1.89,1.89,0,0,0,0,9.43,0,0,0,1.89
1048565,0,0,0,0,0,0,0,0,0,0,0,3.64,0,1.82,1.82,0,0,0,0,0,0,0,0,0,1.82,9.09,0,0,0,0
1048727,6.15,6.15,0,0,0,0,4.62,0,0,0,3.08,1.54,1.54,0,0,0,0,0,3.08,0,1.54,1.54,3.08,0,3.08,9.23,0,1.54,0,0
1048740,0,0,0,0,0,0,6.45,0,0,0,6.45,6.45,3.23,3.23,0,0,0,0,0,0,0,0,0,0,3.23,12.9,0,0,0,0
1048919,7.94,3.97,3.97,0,0,3.17,5.56,0,0,0,0,12.7,1.59,3.97,2.38,4.76,0.79,3.17,8.73,0,3.97,2.38,0,5.56,2.38,0,0,0,0,0
1048922,8.16,6.12,2.04,0,2.04,0,8.16,0,0,0,4.08,2.04,0,2.04,0,0,0,0,14.29,0,8.16,4.08,8.16,2.04,2.04,2.04,2.04,0,0,0
1049089,6.45,6.45,0,0,0,0,9.68,0,0,0,0,6.45,3.23,3.23,0,0,0,0,16.13,3.23,3.23,6.45,3.23,6.45,0,3.23,0,3.23,0,0
1049146,5,5,0,0,0,0,2.5,0,0,0,0,2.5,2.5,0,0,0,0,0,10,2.5,0,5,2.5,0,0,2.5,0,0,0,0
1049368,3.92,3.92,0,0,0,0,9.8,0,0,0,5.88,9.8,3.92,7.84,0,1.96,0,0,9.8,0,3.92,5.88,0,0,3.92,0,0,0,0,0
1049610,1.64,1.64,0,0,0,0,1.64,0,0,0,0,9.84,1.64,3.28,0,3.28,1.64,1.64,0,0,0,0,0,0,9.84,0,0,0,0,0
1050747,1.96,0,1.96,0,0,0,1.96,0,0,0,0,1.96,0,0,0,0,0,1.96,0,0,0,0,0,0,3.92,7.84,0,0,0,0
1050903,0,0,0,0,0,0,10.81,2.7,0,0,0,4.05,0,0,4.05,4.05,0,4.05,2.7,2.7,0,0,0,0,0,0,0,0,0,0
1050905,2.96,1.48,1.48,0.74,0,0,3.7,0,0,0,0,8.15,0.74,1.48,0,2.96,0.74,2.96,3.7,2.22,0,1.48,0,0,0.74,2.22,0.74,0,0,0
1051257,9.26,3.7,5.56,1.85,3.7,0,9.26,0,0,0,3.7,5.56,1.85,1.85,0,1.85,0,0,16.67,0,7.41,12.96,0,0,3.7,0,0,0,0,1.85
1051406,4.76,4.76,0,0,0,0,9.52,4.76,0,0,4.76,19.05,4.76,7.14,0,7.14,0,4.76,7.14,4.76,2.38,0,0,0,4.76,2.38,0,0,0,0
1051439,4.27,2.56,1.71,0.85,0,0.85,11.11,0.85,0,6.84,1.71,5.98,2.56,1.71,0,0,0.85,0.85,5.98,2.56,0.85,1.71,1.71,0,0,9.4,0.85,0,0,0
1051871,2.56,1.28,1.28,0,1.28,0,16.67,2.56,1.28,0,10.26,3.85,1.28,2.56,0,0,0,0,2.56,1.28,1.28,0,0,0,3.85,6.41,0,0,0,0
1051911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.51,0,0,0,0
1052323,1.89,1.89,0,0,0,0,13.21,0,3.77,3.77,7.55,5.66,0,1.89,1.89,0,0,1.89,1.89,0,0,0,1.89,0,3.77,1.89,0,0,0,0
1052335,0,0,0,0,0,0,11.36,0,0,0,2.27,6.82,2.27,0,0,2.27,0,2.27,9.09,0,2.27,9.09,0,0,0,0,0,0,4.55,2.27
1052399,0,0,0,0,0,0,4,0,0,0,4,8,4,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
1052408,2.27,2.27,0,0,0,0,4.55,0,0,0,2.27,9.09,2.27,6.82,0,0,0,0,4.55,0,2.27,2.27,0,0,2.27,6.82,0,0,0,2.27
1052548,4.92,4.92,0,0,0,0,3.28,0,0,0,1.64,0,0,0,0,0,0,0,3.28,1.64,0,1.64,0,0,1.64,11.48,0,0,0,0
1052631,7.14,7.14,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052674,2.33,2.33,0,0,0,0,4.65,0,0,0,0,6.98,0,4.65,0,0,2.33,0,6.98,0,2.33,2.33,2.33,0,4.65,0,2.33,0,0,0
1052948,2.04,0,2.04,0,2.04,0,10.2,4.08,0,0,8.16,8.16,4.08,4.08,0,0,0,0,8.16,0,2.04,8.16,2.04,0,0,0,0,0,0,0
1053065,8,8,0,0,0,0,0,0,0,0,0,12,8,4,0,0,0,0,4,0,4,0,4,0,0,4,0,0,0,0
1053111,1.69,1.69,0,0,0,0,6.78,0,0,0,0,3.39,1.69,1.69,0,0,0,0,10.17,3.39,1.69,5.08,0,0,0,5.08,0,0,0,0
1053309,0,0,0,0,0,0,10.2,4.08,0,2.04,4.08,2.04,0,0,0,0,0,2.04,6.12,4.08,0,2.04,0,0,0,4.08,2.04,0,2.04,4.08
1053639,2.86,2.86,0,0,0,0,2.86,0,0,2.86,0,2.86,0,2.86,0,0,0,0,8.57,0,2.86,2.86,0,2.86,2.86,2.86,0,0,0,0
1053646,1.92,0,1.92,0,0,1.92,13.46,5.77,1.92,3.85,1.92,0,0,0,0,0,0,0,9.62,7.69,0,1.92,0,0,3.85,0,0,1.92,0,0
1053750,2.22,2.22,0,0,0,0,11.11,0,0,0,0,6.67,2.22,2.22,2.22,0,0,0,2.22,2.22,0,0,0,0,0,11.11,0,0,0,0
1053928,9.52,2.38,7.14,0,7.14,0,9.52,0,0,0,0,2.38,0,2.38,0,0,0,0,16.67,4.76,2.38,11.9,0,0,9.52,2.38,0,0,0,4.76
1053992,2.94,0,2.94,0,0,2.94,2.94,0,0,0,2.94,2.94,2.94,0,0,0,0,0,5.88,0,0,5.88,0,0,8.82,0,0,0,0,0
1053997,4.44,2.22,2.22,0,0,0,8.89,0,0,0,4.44,8.89,2.22,4.44,2.22,0,0,0,6.67,0,2.22,2.22,0,2.22,2.22,0,0,0,4.44,0
1054071,4.17,4.17,0,0,0,0,4.17,4.17,0,0,4.17,0,0,0,0,0,0,0,4.17,0,0,4.17,0,0,4.17,0,0,16.67,0,0
1054151,8.33,8.33,0,0,0,0,16.67,2.08,0,4.17,6.25,6.25,2.08,0,4.17,0,0,0,14.58,6.25,8.33,0,2.08,0,6.25,0,0,0,0,0
1054157,8.77,5.26,3.51,0,3.51,0,10.53,0,0,0,5.26,0,0,0,0,0,0,0,10.53,5.26,3.51,3.51,1.75,0,1.75,3.51,0,0,0,0
1054236,8.06,0,8.06,0,8.06,0,1.61,0,0,0,1.61,1.61,0,1.61,0,0,0,0,14.52,0,1.61,12.9,1.61,0,1.61,0,0,0,1.61,6.45
1054610,0,0,0,0,0,0,4.26,0,0,0,2.13,2.13,0,2.13,0,0,0,0,2.13,0,2.13,0,2.13,0,14.89,0,2.13,0,0,0
1054661,1.89,0,1.89,0,1.89,0,11.32,1.89,0,3.77,3.77,0,0,0,0,0,0,0,15.09,0,5.66,15.09,3.77,0,1.89,0,0,0,0,1.89
1054763,10.17,5.08,5.08,0,3.39,0,8.47,0,0,0,5.08,5.08,1.69,0,0,1.69,1.69,0,8.47,0,0,5.08,1.69,1.69,3.39,0,1.69,1.69,0,3.39
1054775,5.77,0,5.77,0,0,1.92,3.85,0,1.92,0,3.85,3.85,0,1.92,0,0,0,1.92,1.92,1.92,0,0,0,0,1.92,0,0,1.92,0,0
1054934,4.44,4.44,0,0,0,0,15.56,2.22,0,4.44,4.44,4.44,2.22,0,2.22,2.22,0,0,6.67,0,0,4.44,0,2.22,6.67,0,0,0,0,0
1054969,5,2.5,2.5,0,0,2.5,5,0,0,0,0,2.5,0,2.5,0,0,0,0,12.5,0,7.5,5,2.5,0,2.5,2.5,7.5,10,0,0
1055029,6.67,0,6.67,0,6.67,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67
1055047,1.82,0,1.82,0,1.82,0,18.18,3.64,0,9.09,0,1.82,0,0,0,1.82,0,0,7.27,5.45,0,1.82,0,0,0,1.82,1.82,1.82,0,1.82
1055109,0,0,0,0,0,0,11.86,1.69,0,6.78,1.69,6.78,1.69,5.08,0,0,0,0,3.39,1.69,0,1.69,0,0,8.47,1.69,0,0,0,1.69
1055201,1.41,1.41,0,0,0,0,16.9,7.04,4.23,4.23,0,2.82,0,0,0,0,1.41,1.41,12.68,9.86,0,1.41,1.41,0,0,0,0,0,0,0
1055269,4.08,0,4.08,0,0,4.08,18.37,4.08,0,2.04,14.29,0,0,0,0,0,0,0,2.04,0,0,2.04,0,0,0,4.08,0,0,0,0
1055351,3.03,0,3.03,0,0,3.03,3.03,0,0,0,3.03,3.03,3.03,0,0,0,0,0,6.06,0,0,6.06,0,0,9.09,0,0,0,0,0
1055413,4.41,2.94,1.47,0,0,0,14.71,2.94,0,1.47,8.82,10.29,4.41,1.47,0,1.47,2.94,0,5.88,1.47,0,2.94,1.47,0,1.47,0,0,0,1.47,1.47
1055506,2.08,2.08,0,0,0,0,2.08,0,0,0,0,6.25,0,2.08,0,2.08,0,4.17,6.25,0,0,6.25,0,0,0,0,0,0,0,2.08
1055560,0,0,0,0,0,0,6.9,3.45,0,0,0,0,0,0,0,0,0,0,4.6,1.15,1.15,2.3,0,0,4.6,0,0,0,0,0
1055648,2.08,2.08,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,2.08,0,6.25,0,2.08,4.17,0,0,8.33,0,0,2.08,0,0
1055730,8.33,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0
1055794,8.2,3.28,4.92,0,4.92,0,9.84,4.92,0,0,8.2,6.56,1.64,4.92,0,0,0,0,6.56,0,1.64,4.92,0,0,1.64,3.28,0,1.64,0,3.28
1055951,1.52,1.52,0,0,0,0,1.52,0,0,0,0,6.06,6.06,0,0,0,0,0,6.06,1.52,4.55,0,0,0,0,0,0,0,0,0
1055985,0,0,0,0,0,0,17.86,0,0,0,0,3.57,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056133,15.79,13.16,2.63,2.63,0,0,13.16,0,0,0,0,10.53,0,2.63,0,5.26,0,5.26,18.42,13.16,2.63,2.63,0,0,2.63,13.16,0,0,0,0
1056141,8.11,0,8.11,2.7,0,2.7,0,0,0,0,0,14.86,2.7,6.76,1.35,4.05,0,1.35,4.05,0,0,2.7,0,1.35,1.35,0,0,0,0,0
1056165,2.27,2.27,0,0,0,0,13.64,0,0,0,2.27,4.55,0,2.27,0,2.27,0,0,13.64,4.55,2.27,6.82,0,0,4.55,0,0,0,0,0
1056355,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,4.35,0,0,4.35,0,0,0,0,0
1056415,6.58,6.58,0,0,0,0,2.63,0,0,0,0,2.63,0,1.32,0,1.32,0,0,3.95,0,0,2.63,1.32,0,3.95,1.32,0,0,0,0
1056489,1.82,1.82,0,0,0,0,5.45,0,0,0,1.82,5.45,1.82,0,0,3.64,0,0,5.45,1.82,1.82,0,1.82,0,3.64,1.82,0,0,0,0
1056569,0,0,0,0,0,0,4.17,0,0,0,0,4.17,2.08,2.08,0,0,0,0,2.08,0,2.08,0,0,0,6.25,0,0,0,0,0
1056572,0,0,0,0,0,0,4.76,2.38,0,0,4.76,0,0,0,0,0,0,0,4.76,0,2.38,2.38,0,0,0,0,0,0,0,0
1056761,0,0,0,0,0,0,1.56,0,0,0,0,4.69,3.12,1.56,0,0,0,0,6.25,1.56,0,3.12,0,1.56,6.25,0,0,0,0,0
1057007,0,0,0,0,0,0,12.63,7.37,0,2.11,6.32,4.21,1.05,2.11,1.05,0,0,0,2.11,2.11,0,0,0,0,0,0,0,0,0,2.11
1057098,4.92,0,4.92,0,3.28,0,11.48,1.64,0,0,8.2,3.28,0,0,0,0,1.64,1.64,11.48,0,0,9.84,0,1.64,1.64,0,0,0,0,4.92
1057488,0,0,0,0,0,0,10.64,2.13,0,5.32,3.19,2.13,1.06,1.06,0,0,0,0,11.7,1.06,3.19,8.51,1.06,0,0,0,1.06,0,1.06,1.06
1057525,4.35,4.35,0,0,0,0,0,0,0,0,0,6.52,6.52,0,0,0,0,0,2.17,0,0,0,2.17,0,0,0,0,0,0,0
1057536,4.71,4.71,0,0,0,0,3.53,0,0,1.18,0,4.71,0,0,0,0,2.35,2.35,1.18,1.18,0,0,0,0,1.18,7.06,0,0,1.18,0
1057937,15.56,11.11,4.44,0,0,0,26.67,0,0,0,6.67,17.78,4.44,0,0,6.67,6.67,2.22,20,2.22,6.67,8.89,13.33,2.22,0,2.22,0,4.44,0,0
1058295,2.08,2.08,0,0,0,0,12.5,0,0,0,2.08,6.25,0,0,0,4.17,0,2.08,0,0,0,0,0,0,4.17,4.17,0,0,0,0
1058327,6.38,6.38,0,0,0,0,10.64,0,0,0,2.13,6.38,2.13,0,0,4.26,2.13,0,2.13,2.13,2.13,0,0,0,4.26,6.38,0,0,0,0
1058954,5.88,0,0,0,0,0,8.82,1.47,0,2.94,2.94,11.76,2.94,0,0,8.82,0,7.35,4.41,1.47,1.47,1.47,0,0,2.94,5.88,1.47,1.47,0,0
1059418,2.63,2.63,0,0,0,0,5.26,0,0,0,0,10.53,7.89,2.63,0,2.63,0,0,13.16,2.63,2.63,5.26,0,2.63,7.89,0,0,0,0,0
1059504,1.69,1.69,0,0,0,0,8.47,3.39,0,0,3.39,1.69,1.69,0,0,0,0,0,8.47,3.39,1.69,1.69,3.39,0,5.08,0,0,0,0,0
1059649,0,0,0,0,0,0,3.12,0,0,0,0,8.33,0,1.04,0,3.12,1.04,4.17,0,0,0,0,0,0,1.04,12.5,0,0,0,0
1060054,0,0,0,0,0,0,0,0,0,0,0,2.67,0,1.33,0,0,1.33,0,1.33,0,0,1.33,0,0,0,0,0,0,0,0
1062203,0,0,0,0,0,0,20,6,0,4,0,8,4,2,0,0,0,2,4,4,0,0,0,0,0,4,4,0,0,0
1062262,7.32,4.88,2.44,0,0,0,17.07,7.32,0,4.88,4.88,4.88,2.44,0,0,0,2.44,2.44,9.76,9.76,0,0,0,0,0,2.44,2.44,0,0,0
1062457,5.71,2.86,2.86,0,0,2.86,0,0,0,0,0,5.71,2.86,2.86,0,0,0,0,14.29,0,2.86,8.57,2.86,0,8.57,0,0,5.71,0,0
1062489,2.5,0,2.5,0,0,2.5,7.5,0,0,0,2.5,10,2.5,0,0,2.5,0,7.5,12.5,0,2.5,7.5,2.5,0,10,0,0,0,0,0
1062643,0,0,0,0,0,0,7.32,0,0,0,7.32,2.44,0,2.44,0,0,0,0,0,0,0,0,0,0,0,4.88,0,0,0,0
1063177,6.76,0,6.76,0,1.35,0,5.41,0,0,2.7,2.7,8.11,1.35,2.7,2.7,0,0,1.35,8.11,0,2.7,2.7,2.7,1.35,1.35,0,0,0,0,2.7
1063669,11.76,11.76,0,0,0,0,5.88,0,0,0,0,5.88,0,0,0,0,0,5.88,5.88,0,5.88,0,5.88,0,0,11.76,0,0,0,0
1063823,4.55,0.91,2.73,0,1.82,0,10.91,0,0,2.73,3.64,3.64,0.91,1.82,0,0,0,0.91,3.64,0.91,1.82,0.91,0,0,0,0,0,1.82,0,1.82
1063903,8.99,0,8.99,0,3.37,2.25,16.85,0,2.25,0,10.11,5.62,0,2.25,0,2.25,0,1.12,4.49,3.37,1.12,0,0,0,1.12,0,0,0,0,0
1063924,6.67,4.44,2.22,2.22,0,0,4.44,0,0,0,2.22,15.56,4.44,0,2.22,2.22,2.22,8.89,11.11,0,2.22,4.44,2.22,2.22,2.22,0,4.44,0,0,0
1066515,1.45,1.45,0,0,0,0,2.9,0,0,0,0,17.39,2.9,2.9,1.45,5.8,2.9,7.25,2.9,1.45,0,1.45,0,0,5.8,0,0,0,0,0
1067236,3.45,2.59,0.86,0.86,0,0,6.9,0,0,0,1.72,6.9,0,2.59,0,1.72,1.72,0.86,6.9,0.86,0,5.17,0.86,0,0.86,0,0,0,3.45,0.86
1071175,3.77,1.89,1.89,0,0,1.89,0,0,0,0,0,3.77,1.89,0,0,1.89,0,0,5.66,0,0,5.66,0,0,0,0,3.77,0,0,0
1073632,3.17,0,3.17,1.59,1.59,0,11.11,0,0,0,0,11.11,3.17,1.59,1.59,3.17,1.59,1.59,9.52,4.76,1.59,1.59,0,1.59,1.59,0,0,0,1.59,0
1074447,4.4,1.1,3.3,0,0,0,6.59,0,0,0,4.4,12.09,1.1,3.3,1.1,6.59,0,2.2,5.49,0,2.2,1.1,0,2.2,0,1.1,0,0,0,0
1077762,3.64,1.82,1.82,0,1.82,0,5.45,0,0,0,1.82,7.27,0,0,1.82,1.82,1.82,1.82,12.73,0,1.82,10.91,3.64,0,9.09,1.82,0,1.82,1.82,0
1078020,1.64,1.64,0,0,0,0,1.64,0,0,0,1.64,1.64,0,0,0,0,1.64,0,1.64,0,1.64,0,1.64,0,4.92,0,0,4.92,0,1.64
1078482,9.09,7.27,1.82,0,0,0,20,5.45,0,3.64,10.91,7.27,3.64,0,1.82,1.82,0,3.64,10.91,3.64,3.64,3.64,0,1.82,3.64,1.82,0,0,0,0
1078484,0,0,0,0,0,0,10.91,0,1.82,0,0,9.09,0,0,1.82,3.64,3.64,3.64,9.09,0,3.64,7.27,0,0,7.27,0,0,0,0,0
1079308,1.72,1.72,0,0,0,0,0,0,0,0,0,17.24,0,12.07,0,1.72,0,5.17,0,0,0,0,0,0,5.17,0,0,1.72,0,0
1079428,16,4,12,0,0,4,6,2,0,0,0,2,0,2,0,0,0,0,10,4,4,2,0,2,0,2,2,0,0,2
1080006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080521,3.51,0,3.51,0,0,3.51,8.77,0,0,1.75,0,3.51,0,0,0,0,1.75,1.75,7.02,0,1.75,5.26,0,0,0,0,0,0,0,1.75
1080555,0,0,0,0,0,0,7.14,0,0,0,0,14.29,7.14,0,0,0,7.14,0,28.57,7.14,0,21.43,0,0,21.43,0,0,0,0,0
1080953,2.33,2.33,0,0,0,0,2.33,0,0,0,0,6.98,0,0,0,4.65,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0
1081172,0,0,0,0,0,0,8,0,0,0,2,18,2,2,2,8,4,6,2,0,0,2,0,0,4,4,0,0,0,0
1081609,1.56,1.56,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,1.56,0,1.56,0,0,1.56,0,0,1.56,0,0,1.56,0,1.56
1081700,3.45,3.45,0,0,0,0,15.52,0,0,0,0,8.62,1.72,0,0,3.45,1.72,3.45,6.9,0,3.45,5.17,1.72,0,3.45,0,0,0,0,0
1081819,4.59,4.59,0,0,0,0,23.85,10.09,0,2.75,3.67,1.83,0.92,0,0,0,0,0.92,13.76,11.93,0.92,0.92,0.92,0,0,4.59,3.67,0,0,0
1082091,0,0,0,0,0,0,10.81,8.11,0,2.7,8.11,0,0,0,0,0,0,0,5.41,0,0,5.41,0,0,5.41,0,0,0,0,0
1082336,4.65,4.65,0,0,0,0,6.98,4.65,0,0,6.98,6.98,2.33,0,0,2.33,2.33,0,4.65,0,0,2.33,2.33,0,2.33,0,0,0,0,0
1082342,2.22,2.22,0,0,0,0,15.56,0,0,0,8.89,4.44,0,2.22,0,0,2.22,0,15.56,2.22,6.67,8.89,2.22,0,8.89,0,0,6.67,0,0
1082347,0,0,0,0,0,0,9.8,0,0,0,3.92,1.96,0,1.96,0,0,0,0,15.69,7.84,1.96,5.88,1.96,0,5.88,3.92,0,1.96,0,0
1082637,1.2,1.2,0,0,0,0,8.43,0,0,0,3.61,6.02,1.2,2.41,0,2.41,0,1.2,6.02,1.2,1.2,3.61,1.2,0,0,0,0,0,3.61,0
1082718,2.86,0,2.86,0,0,0,11.43,0,0,0,2.86,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0
1083100,0,0,0,0,0,0,7.55,0,0,0,0,3.77,0,0,0,1.89,0,1.89,7.55,7.55,0,1.89,0,0,3.77,1.89,0,5.66,0,0
1083278,0,0,0,0,0,0,34.21,7.89,0,0,10.53,18.42,7.89,2.63,0,5.26,0,7.89,23.68,15.79,0,7.89,0,0,5.26,5.26,5.26,0,0,0
1083294,0,0,0,0,0,0,13.64,0,4.55,0,0,13.64,9.09,0,0,0,4.55,0,13.64,9.09,0,4.55,0,0,0,0,0,0,0,0
1083680,5.26,5.26,0,0,0,0,10.53,0,0,0,0,11.84,6.58,1.32,0,2.63,0,1.32,5.26,0,3.95,1.32,0,0,10.53,1.32,0,0,0,0
1083893,3.77,3.77,0,0,0,0,7.55,0,0,0,0,9.43,1.89,9.43,0,0,0,0,15.09,5.66,5.66,3.77,0,1.89,16.98,0,1.89,3.77,0,0
1083982,0,0,0,0,0,0,7.69,0,0,0,0,17.95,7.69,5.13,0,0,2.56,2.56,2.56,0,0,2.56,0,0,0,0,0,0,0,0
1084283,0,0,0,0,0,0,8.33,0,0,0,2.78,11.11,2.78,5.56,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084655,0,0,0,0,0,0,2.41,0,0,1.2,1.2,4.82,1.2,1.2,0,1.2,1.2,0,2.41,0,1.2,1.2,0,0,7.23,1.2,0,1.2,0,0
1084670,3.16,2.11,1.05,0,1.05,0,6.32,1.05,0,0,2.11,2.11,1.05,0,0,1.05,0,0,4.21,1.05,1.05,1.05,0,1.05,4.21,4.21,0,0,0,1.05
1084762,1.89,0,1.89,1.89,0,0,0,0,0,0,0,3.77,0,1.89,1.89,0,0,0,3.77,0,0,3.77,0,0,1.89,3.77,0,1.89,0,0
